Tweet Id,Datetime,Text,Topic
1350831932943300000,1/17/2021 15:46,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831944519580000,1/17/2021 15:46,"RT @SportsCenter: ""When you play with really really good players, it's pretty easy.""

—James Harden on his first game with KD and the Nets…",James Harden
1350831949242380000,1/17/2021 15:46,"Triples-dobles en el debut con un equipo en la historia de la #NBA:
-Oscar Robertson: 19/10/1960
-Nate Thurmond: 18… https://t.co/3IFZf8xaHG",James Harden
1350831955068240000,1/17/2021 15:46,"RT @BleacherReport: ""We didn't even have 11 (Kyrie Irving) tonight. Scary hours wow!!!"" 

- James Harden after his Nets debut https://t.co/…",James Harden
1350831957014410000,1/17/2021 15:46,RT @Being_wokes: KD 42 points? James Harden Triple Double without practice? The League is in trouble. Carry on.,James Harden
1350831957580660000,1/17/2021 15:46,"RT @LegionHoops: James Harden in his Nets debut: 28 points, 11 rebounds, and 14 assists.

Scary. https://t.co/UeWhxXhzax",James Harden
1350831964014650000,1/17/2021 15:46,RT @mikekorz: So at this point can we just agree that James Harden wore a fat suit as a Rocket... https://t.co/iWBzt2BKv3,James Harden
1350831967022050000,1/17/2021 15:46,"RT @OsheaJacksonJr: James harden thin again? Levert doesn’t pass physical trade still goes through? 

But I still can’t get my explanation…",James Harden
1350831969018450000,1/17/2021 15:46,"RT @___Colb___: James Harden really had a fat suit on in Houston like he was Martin Lawrence in Big Momma’s House. 

We’ve never seen a pla…",James Harden
1350831970222280000,1/17/2021 15:46,"RT @emanuelcgodina: Just a daily reminder:

In year 18 LeBron James is still better than

KD, Kawhi, Steph, Giannis, Harden, Luka, and Mich…",James Harden
1350831975788100000,1/17/2021 15:46,RT @Being_wokes: KD 42 points? James Harden Triple Double without practice? The League is in trouble. Carry on.,James Harden
1350831976429850000,1/17/2021 15:46,RT @SupremeDreams_1: How Lebron was when he found out James Harden went to the Nets 🏀🤣💀 https://t.co/BK9bb48nze,James Harden
